virus,vaccine_timing,vaccine_coverage,group,emergences,trials
1,180,0.4583333333333333,46,0,10000
2,180,0.4583333333333333,46,712,10000
3,180,0.4583333333333333,46,405,10000
4,180,0.4583333333333333,46,668,10000
1,210,0.4583333333333333,46,0,10000
2,210,0.4583333333333333,46,664,10000
3,210,0.4583333333333333,46,400,10000
4,210,0.4583333333333333,46,619,10000
1,240,0.4583333333333333,46,0,10000
2,240,0.4583333333333333,46,702,10000
3,240,0.4583333333333333,46,415,10000
4,240,0.4583333333333333,46,632,10000
1,270,0.4583333333333333,46,0,10000
2,270,0.4583333333333333,46,700,10000
3,270,0.4583333333333333,46,432,10000
4,270,0.4583333333333333,46,595,10000
1,300,0.4583333333333333,46,0,10000
2,300,0.4583333333333333,46,646,10000
3,300,0.4583333333333333,46,439,10000
4,300,0.4583333333333333,46,588,10000
1,330,0.4583333333333333,46,0,10000
2,330,0.4583333333333333,46,691,10000
3,330,0.4583333333333333,46,429,10000
4,330,0.4583333333333333,46,650,10000
1,360,0.4583333333333333,46,1,10000
2,360,0.4583333333333333,46,673,10000
